Regions Code,Regions,Household composition Code,Household composition,Ethnic group Code,Ethnic group,Industry Code,Industry,Observation
W92000004,Wales,3,Single family household: Couple family household,5,White: Irish,3,F Construction,247
W92000004,Wales,3,Single family household: Couple family household,5,White: Irish,4,"G, I Distribution, hotels and restaurants",312
W92000004,Wales,3,Single family household: Couple family household,5,White: Irish,5,"H, J Transport and communication",177
W92000004,Wales,3,Single family household: Couple family household,5,White: Irish,6,"K, L, M, N Financial, real estate, professional and administrative activities",352
W92000004,Wales,3,Single family household: Couple family household,5,White: Irish,7,"O, P, Q Public administration, education and health",961
W92000004,Wales,3,Single family household: Couple family household,5,White: Irish,8,"R, S, T, U Other",82
W92000004,Wales,3,Single family household: Couple family household,6,"White: Gypsy or Irish Traveller, Roma or Other White",1,"A, B, D, E Agriculture, energy and water",366
W92000004,Wales,3,Single family household: Couple family household,6,"White: Gypsy or Irish Traveller, Roma or Other White",2,C Manufacturing,3036
W92000004,Wales,3,Single family household: Couple family household,6,"White: Gypsy or Irish Traveller, Roma or Other White",3,F Construction,1044
W92000004,Wales,3,Single family household: Couple family household,6,"White: Gypsy or Irish Traveller, Roma or Other White",4,"G, I Distribution, hotels and restaurants",3445
W92000004,Wales,3,Single family household: Couple family household,6,"White: Gypsy or Irish Traveller, Roma or Other White",5,"H, J Transport and communication",1585
W92000004,Wales,3,Single family household: Couple family household,6,"White: Gypsy or Irish Traveller, Roma or Other White",6,"K, L, M, N Financial, real estate, professional and administrative activities",2005
W92000004,Wales,3,Single family household: Couple family household,6,"White: Gypsy or Irish Traveller, Roma or Other White",7,"O, P, Q Public administration, education and health",3750
W92000004,Wales,3,Single family household: Couple family household,6,"White: Gypsy or Irish Traveller, Roma or Other White",8,"R, S, T, U Other",522
W92000004,Wales,3,Single family household: Couple family household,7,Other ethnic group,1,"A, B, D, E Agriculture, energy and water",35
W92000004,Wales,3,Single family household: Couple family household,7,Other ethnic group,2,C Manufacturing,222
W92000004,Wales,3,Single family household: Couple family household,7,Other ethnic group,3,F Construction,153
W92000004,Wales,3,Single family household: Couple family household,7,Other ethnic group,4,"G, I Distribution, hotels and restaurants",905
W92000004,Wales,3,Single family household: Couple family household,7,Other ethnic group,5,"H, J Transport and communication",311
W92000004,Wales,3,Single family household: Couple family household,7,Other ethnic group,6,"K, L, M, N Financial, real estate, professional and administrative activities",334
W92000004,Wales,3,Single family household: Couple family household,7,Other ethnic group,7,"O, P, Q Public administration, education and health",1026
W92000004,Wales,3,Single family household: Couple family household,7,Other ethnic group,8,"R, S, T, U Other",171
W92000004,Wales,4,Single family household: Lone parent household,1,"Asian, Asian British or Asian Welsh",1,"A, B, D, E Agriculture, energy and water",18
W92000004,Wales,4,Single family household: Lone parent household,1,"Asian, Asian British or Asian Welsh",2,C Manufacturing,57
W92000004,Wales,4,Single family household: Lone parent household,1,"Asian, Asian British or Asian Welsh",3,F Construction,10
W92000004,Wales,4,Single family household: Lone parent household,1,"Asian, Asian British or Asian Welsh",4,"G, I Distribution, hotels and restaurants",349
W92000004,Wales,4,Single family household: Lone parent household,1,"Asian, Asian British or Asian Welsh",5,"H, J Transport and communication",48
W92000004,Wales,4,Single family household: Lone parent household,1,"Asian, Asian British or Asian Welsh",6,"K, L, M, N Financial, real estate, professional and administrative activities",139
W92000004,Wales,4,Single family household: Lone parent household,1,"Asian, Asian British or Asian Welsh",7,"O, P, Q Public administration, education and health",603
W92000004,Wales,4,Single family household: Lone parent household,1,"Asian, Asian British or Asian Welsh",8,"R, S, T, U Other",46
W92000004,Wales,4,Single family household: Lone parent household,2,"Black, Black British, Black Welsh, Caribbean or African",1,"A, B, D, E Agriculture, energy and water",6
W92000004,Wales,4,Single family household: Lone parent household,2,"Black, Black British, Black Welsh, Caribbean or African",2,C Manufacturing,25
W92000004,Wales,4,Single family household: Lone parent household,2,"Black, Black British, Black Welsh, Caribbean or African",3,F Construction,13
W92000004,Wales,4,Single family household: Lone parent household,2,"Black, Black British, Black Welsh, Caribbean or African",4,"G, I Distribution, hotels and restaurants",132
W92000004,Wales,4,Single family household: Lone parent household,2,"Black, Black British, Black Welsh, Caribbean or African",5,"H, J Transport and communication",45
W92000004,Wales,4,Single family household: Lone parent household,2,"Black, Black British, Black Welsh, Caribbean or African",6,"K, L, M, N Financial, real estate, professional and administrative activities",168
W92000004,Wales,4,Single family household: Lone parent household,2,"Black, Black British, Black Welsh, Caribbean or African",7,"O, P, Q Public administration, education and health",629
W92000004,Wales,4,Single family household: Lone parent household,2,"Black, Black British, Black Welsh, Caribbean or African",8,"R, S, T, U Other",46
W92000004,Wales,4,Single family household: Lone parent household,3,Mixed or Multiple ethnic groups,1,"A, B, D, E Agriculture, energy and water",13
W92000004,Wales,4,Single family household: Lone parent household,3,Mixed or Multiple ethnic groups,2,C Manufacturing,41
W92000004,Wales,4,Single family household: Lone parent household,3,Mixed or Multiple ethnic groups,3,F Construction,21
W92000004,Wales,4,Single family household: Lone parent household,3,Mixed or Multiple ethnic groups,4,"G, I Distribution, hotels and restaurants",240
W92000004,Wales,4,Single family household: Lone parent household,3,Mixed or Multiple ethnic groups,5,"H, J Transport and communication",36
W92000004,Wales,4,Single family household: Lone parent household,3,Mixed or Multiple ethnic groups,6,"K, L, M, N Financial, real estate, professional and administrative activities",182
W92000004,Wales,4,Single family household: Lone parent household,3,Mixed or Multiple ethnic groups,7,"O, P, Q Public administration, education and health",532
W92000004,Wales,4,Single family household: Lone parent household,3,Mixed or Multiple ethnic groups,8,"R, S, T, U Other",60
W92000004,Wales,4,Single family household: Lone parent household,4,"White: English, Welsh, Scottish, Northern Irish or British",1,"A, B, D, E Agriculture, energy and water",1415
W92000004,Wales,4,Single family household: Lone parent household,4,"White: English, Welsh, Scottish, Northern Irish or British",2,C Manufacturing,3891
W92000004,Wales,4,Single family household: Lone parent household,4,"White: English, Welsh, Scottish, Northern Irish or British",3,F Construction,2857
W92000004,Wales,4,Single family household: Lone parent household,4,"White: English, Welsh, Scottish, Northern Irish or British",4,"G, I Distribution, hotels and restaurants",15840
W92000004,Wales,4,Single family household: Lone parent household,4,"White: English, Welsh, Scottish, Northern Irish or British",5,"H, J Transport and communication",2783
W92000004,Wales,4,Single family household: Lone parent household,4,"White: English, Welsh, Scottish, Northern Irish or British",6,"K, L, M, N Financial, real estate, professional and administrative activities",9094
W92000004,Wales,4,Single family household: Lone parent household,4,"White: English, Welsh, Scottish, Northern Irish or British",7,"O, P, Q Public administration, education and health",38589
W92000004,Wales,4,Single family household: Lone parent household,4,"White: English, Welsh, Scottish, Northern Irish or British",8,"R, S, T, U Other",3814
W92000004,Wales,4,Single family household: Lone parent household,5,White: Irish,1,"A, B, D, E Agriculture, energy and water",3
W92000004,Wales,4,Single family household: Lone parent household,5,White: Irish,2,C Manufacturing,11
W92000004,Wales,4,Single family household: Lone parent household,5,White: Irish,3,F Construction,23
W92000004,Wales,4,Single family household: Lone parent household,5,White: Irish,4,"G, I Distribution, hotels and restaurants",41
W92000004,Wales,4,Single family household: Lone parent household,5,White: Irish,5,"H, J Transport and communication",10
W92000004,Wales,4,Single family household: Lone parent household,5,White: Irish,6,"K, L, M, N Financial, real estate, professional and administrative activities",41
W92000004,Wales,4,Single family household: Lone parent household,5,White: Irish,7,"O, P, Q Public administration, education and health",181
W92000004,Wales,4,Single family household: Lone parent household,5,White: Irish,8,"R, S, T, U Other",20
W92000004,Wales,4,Single family household: Lone parent household,6,"White: Gypsy or Irish Traveller, Roma or Other White",1,"A, B, D, E Agriculture, energy and water",26
W92000004,Wales,4,Single family household: Lone parent household,6,"White: Gypsy or Irish Traveller, Roma or Other White",2,C Manufacturing,390
W92000004,Wales,4,Single family household: Lone parent household,6,"White: Gypsy or Irish Traveller, Roma or Other White",3,F Construction,54
W92000004,Wales,4,Single family household: Lone parent household,6,"White: Gypsy or Irish Traveller, Roma or Other White",4,"G, I Distribution, hotels and restaurants",665
W92000004,Wales,4,Single family household: Lone parent household,6,"White: Gypsy or Irish Traveller, Roma or Other White",5,"H, J Transport and communication",78
W92000004,Wales,4,Single family household: Lone parent household,6,"White: Gypsy or Irish Traveller, Roma or Other White",6,"K, L, M, N Financial, real estate, professional and administrative activities",415
W92000004,Wales,4,Single family household: Lone parent household,6,"White: Gypsy or Irish Traveller, Roma or Other White",7,"O, P, Q Public administration, education and health",910
